,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classify,param_fs,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_roc_auc_score,split1_test_roc_auc_score,split2_test_roc_auc_score,split3_test_roc_auc_score,split4_test_roc_auc_score,mean_test_roc_auc_score,std_test_roc_auc_score,rank_test_roc_auc_score,split0_test_n_features_in,split1_test_n_features_in,split2_test_n_features_in,split3_test_n_features_in,split4_test_n_features_in,mean_test_n_features_in,std_test_n_features_in,rank_test_n_features_in
0,6.5357271194458,1.0267756841205145,2.822867584228516,0.11542330807056012,GaussianNB(),passthrough,"{'classify': GaussianNB(), 'fs': 'passthrough'}",0.8634783462633802,0.8607581262889129,0.8665373661985663,0.8985068177689176,0.8513544699718647,0.8681270252983284,0.01601679311329046,8,0.7865188810175726,0.7364351423289588,0.7387092629373164,0.8813756397639702,0.7727789348093791,0.7831635721714394,0.05277203952174093,18,0.837914343580242,0.8081316229323879,0.8173045990105284,0.8824769806062693,0.7958834239025774,0.828342194006401,0.030351502798908612,8,0.9905981407830668,0.9935394559318934,0.9994843715349667,0.9832116327962842,0.98363689671393,0.9900940995520282,0.006154113473063204,5,115.0,115.0,115.0,115.0,115.0,115.0,0.0,1
1,671.6096608161927,26.108650790575272,1.1356023788452148,0.06085313921738185,GaussianNB(),GATransformer(model=GaussianNB()),"{'classify': GaussianNB(), 'fs': GATransformer(model=GaussianNB())}",0.8616124914072474,0.8603751350289699,0.8794510458607483,0.895870057301666,0.8541139846508133,0.870284542849889,0.015320124798871527,5,0.8099063761929483,0.737985646380483,0.8191809128689639,0.8397536968951281,0.7733800219489659,0.7960413308572978,0.03611771893121114,17,0.8558039885666826,0.8076750345662884,0.8167963244347384,0.8707350605242862,0.7974144501831133,0.8296849716550219,0.028492995470795816,6,0.998704332866028,0.9989271515781142,0.9998641630386171,0.9784649646982461,0.9922815685425371,0.9936484361447085,0.008055660386468506,2,30.0,26.0,23.0,32.0,26.0,27.4,3.2,11
2,30.231050491333008,2.246728041998948,0.8466104984283447,0.05725237471884048,GaussianNB(),SelectFromModel(estimator=LinearDiscriminantAnalysis()),"{'classify': GaussianNB(), 'fs': SelectFromModel(estimator=LinearDiscriminantAnalysis())}",0.747908278503388,0.7623784739271334,0.7748846116075813,0.7782764326644047,0.7383911341998144,0.7603677861804644,0.015321313706183764,24,0.6900146541503369,0.6317501219189393,0.6363108129636624,0.706015757897147,0.6172590078754805,0.6562700709611133,0.03502796935953651,23,0.7168511923349156,0.7046732687412243,0.7260964526785769,0.7555991863863952,0.6979434864443615,0.7202327173170947,0.020176776208837458,23,0.984545781559839,0.9655544481213033,0.9685979735287283,0.9712730172627029,0.9599390620792277,0.9699820565103602,0.008199387853633364,17,8.0,16.0,17.0,12.0,16.0,13.8,3.370459909270543,21
3,13.611955547332764,0.5804788662278347,1.2873273849487306,0.04496189115174587,GaussianNB(),"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, n_estimators=150))","{'classify': GaussianNB(), 'fs': SelectFromModel(estimator=RandomForestClassifier(max_depth=3, n_estimators=150))}",0.8777963272120201,0.8589757438868703,0.880752234115683,0.8982269381662484,0.8459041829725178,0.8723310852706678,0.01815558384129087,4,0.8332898461244084,0.7363792742645667,0.7985432358268962,0.8420003857575022,0.7769729226398069,0.7974371329226362,0.03852108517992759,16,0.8579049451116249,0.8052259000961149,0.8179651305039211,0.8798907110483308,0.7911089554610217,0.8304191284442026,0.033280619352696134,5,0.9985133683368078,0.9987783064391647,0.999893597831074,0.9778315875539039,0.9800212948474857,0.9910076310016873,0.00989936966904854,4,28.0,30.0,30.0,31.0,28.0,29.4,1.2,6
4,24.514344120025633,1.8181198814369632,1.2849690914154053,0.3192466495794333,GaussianNB(),"SelectFromModel(estimator=XGBClassifier(base_score=None, booster=None,
                                        callbacks=None, colsample_bylevel=None,
                                        colsample_bynode=None,
                                        colsample_bytree=None,
                                        early_stopping_rounds=None,
                                        enable_categorical=False,
                                        eval_metric='logloss',
                                        feature_types=None, gamma=None,
                                        gpu_id=None, grow_policy=None,
                                        importance_type=None,
                                        interaction_constraints=None,
                                        learning_rate=0.1, max_bin=None,
                                        max_cat_threshold=None,
                                        max_cat_to_onehot=None,
                                        max_delta_step=None, max_depth=3,
                                        max_leaves=None, min_child_weight=None,
                                        missing=nan, monotone_constraints=None,
                                        n_estimators=150, n_jobs=None,
                                        num_parallel_tree=None, predictor=None,
                                        random_state=None, ...))","{'classify': GaussianNB(), 'fs': SelectFromModel(estimator=XGBClassifier(base_score=None, booster=None,
                                        callbacks=None, colsample_bylevel=None,
                                        colsample_bynode=None,
                                        colsample_bytree=None,
                                        early_stopping_rounds=None,
                                        enable_categorical=False,
                                        eval_metric='logloss',
                                        feature_types=None, gamma=None,
                                        gpu_id=None, grow_policy=None,
                                        importance_type=None,
                                        interaction_constraints=None,
                                        learning_rate=0.1, max_bin=None,
                                        max_cat_threshold=None,
                                        max_cat_to_onehot=None,
                                        max_delta_step=None, max_depth=3,
                                        max_leaves=None, min_child_weight=None,
                                        missing=nan, monotone_constraints=None,
                                        n_estimators=150, n_jobs=None,
                                        num_parallel_tree=None, predictor=None,
                                        random_state=None, ...))}",0.8565795934400471,0.8646715113424335,0.8810861239320436,0.8956883810683545,0.850318424425142,0.8696688068416041,0.01660187424314416,6,0.8309574818728276,0.7423536100471594,0.8820770008483955,0.8650896862273108,0.7630489403964039,0.8167053438784194,0.05518117707205234,14,0.8271712039466519,0.7931905372418494,0.8190827262608038,0.8672914242784007,0.7948048007570871,0.8203081384969586,0.026988208458662087,10,0.9985805421595229,0.9983263251821372,0.999905419512828,0.9773948812906083,0.9882584311086502,0.9924931198507494,0.008624553060249882,3,16.0,18.0,21.0,18.0,18.0,18.2,1.6,16
5,69.39562702178955,2.5606840347338684,2.8203436374664306,3.131890222021434,RandomForestClassifier(),passthrough,"{'classify': RandomForestClassifier(), 'fs': 'passthrough'}",0.7323283904546793,0.9819306687616616,0.8833398801924777,0.9718794651844505,0.8414064686559396,0.8821769746498418,0.09177747108159023,2,0.759668689070455,0.9643691993011121,0.8994187932860688,0.9689444833613954,0.8255336267983108,0.8835869583634685,0.08097931994291582,2,0.7306969691889159,0.9716417347672626,0.8299056890646626,0.9108571244312587,0.7933801123291626,0.8472963259562525,0.08521333010402929,2,0.9436171038126654,0.999973725174498,0.9870715182844836,0.9979167974427908,0.9860519363148952,0.9829262162058665,0.020432792567442612,10,115.0,115.0,115.0,115.0,115.0,115.0,0.0,1
6,32.0604754447937,1.3003946574810543,0.70397047996521,0.05383341165302295,RandomForestClassifier(),GATransformer(model=GaussianNB()),"{'classify': RandomForestClassifier(), 'fs': GATransformer(model=GaussianNB())}",0.5398261808897181,0.9710988903073751,0.8758028086025729,0.9093239189036576,0.9715406635601668,0.8535184924526981,0.16110126351705095,12,0.7335357967788486,0.9535533863270622,0.788501302180305,0.9573169596255479,0.9422307164064315,0.875027632263639,0.09482702913595147,3,0.6424916949616422,0.9546302214296489,0.8150647876194409,0.9087544365824766,0.9139730087159215,0.846982829861826,0.11200603737697579,3,0.9389497947556097,0.9999707378209902,0.9448328536917607,0.9495521936703366,0.9845740636666269,0.9635759287210648,0.024165753789293382,18,30.0,26.0,23.0,32.0,26.0,27.4,3.2,11
7,27.515296316146852,2.1642278995025968,0.7372579574584961,0.02272972116045458,RandomForestClassifier(),SelectFromModel(estimator=LinearDiscriminantAnalysis()),"{'classify': RandomForestClassifier(), 'fs': SelectFromModel(estimator=LinearDiscriminantAnalysis())}",0.804163802415791,0.7760875969753511,0.8378179318471963,0.9093239189036576,0.969974319818913,0.8594735139921819,0.07096031362336919,10,0.7813146121715289,0.8342194401015575,0.7721092821876806,0.9442811897529831,0.9283323507978594,0.852051375002322,0.072163053869595,6,0.759212151668661,0.7105575798741456,0.7473616337470169,0.908765997422455,0.9271104610510242,0.8106015647526605,0.08928554006011781,14,0.9519449857046963,0.9287192816012984,0.9867228046317792,0.9495022683957477,0.9853019723648363,0.9604382625396715,0.022391546129475377,19,8.0,16.0,17.0,12.0,16.0,13.8,3.370459909270543,21
8,33.415431356430055,0.3295531955313349,0.7700920104980469,0.06358204676794905,RandomForestClassifier(),"SelectFromModel(estimator=RandomForestClassifier(max_depth=3, n_estimators=150))","{'classify': RandomForestClassifier(), 'fs': SelectFromModel(estimator=RandomForestClassifier(max_depth=3, n_estimators=150))}",0.7294559560051066,0.9510704114700972,0.8598448394382795,0.98566230807379,0.8413426364658572,0.873475230290626,0.09007418616920568,3,0.7530673742739412,0.8764278249990812,0.8999294625365799,0.9705480983692816,0.818416506896067,0.8636778534149903,0.07373094029023143,4,0.7282427151784532,0.8799891602685709,0.8320446800227252,0.9600224169394452,0.7964642487214726,0.8393526442261333,0.07803942289060402,4,0.9418781964163904,0.9740003028261944,0.9744144115416239,0.9925075047460848,0.9855572278253317,0.973671528671125,0.017363984464085668,15,28.0,30.0,30.0,31.0,28.0,29.4,1.2,6
9,28.842315912246704,1.7334772621086152,0.7316468238830567,0.08621627831707178,RandomForestClassifier(),"SelectFromModel(estimator=XGBClassifier(base_score=None, booster=None,
                                        callbacks=None, colsample_bylevel=None,
                                        colsample_bynode=None,
                                        colsample_bytree=None,
                                        early_stopping_rounds=None,
                                        enable_categorical=False,
                                        eval_metric='logloss',
                                        feature_types=None, gamma=None,
                                        gpu_id=None, grow_policy=None,
                                        importance_type=None,
                                        interaction_constraints=None,
                                        learning_rate=0.1, max_bin=None,
                                        max_cat_threshold=None,
                                        max_cat_to_onehot=None,
                                        max_delta_step=None, max_depth=3,
                                        max_leaves=None, min_child_weight=None,
                                        missing=nan, monotone_constraints=None,
                                        n_estimators=150, n_jobs=None,
                                        num_parallel_tree=None, predictor=None,
                                        random_state=None, ...))","{'classify': RandomForestClassifier(), 'fs': SelectFromModel(estimator=XGBClassifier(base_score=None, booster=None,
                                        callbacks=None, colsample_bylevel=None,
                                        colsample_bynode=None,
                                        colsample_bytree=None,
                                        early_stopping_rounds=None,
                                        enable_categorical=False,
                                        eval_metric='logloss',
                                        feature_types=None, gamma=None,
                                        gpu_id=None, grow_policy=None,
                                        importance_type=None,
                                        interaction_constraints=None,
                                        learning_rate=0.1, max_bin=None,
                                        max_cat_threshold=None,
                                        max_cat_to_onehot=None,
                                        max_delta_step=None, max_depth=3,
                                        max_leaves=None, min_child_weight=None,
                                        missing=nan, monotone_constraints=None,
                                        n_estimators=150, n_jobs=None,
                                        num_parallel_tree=None, predictor=None,
                                        random_state=None, ...))}",0.9005892173229892,0.9505744868899145,0.8757880781694982,0.9914710373712922,0.8805356011764763,0.9197916841860341,0.044568156221008584,1,0.8541348640792933,0.9401348173887988,0.8655778776826142,0.9800589830368839,0.8617952941088499,0.900340367259288,0.05053267820423445,1,0.875829082621051,0.9230240147607905,0.8173910670380706,0.987944172349924,0.8184847601188604,0.8845346193777394,0.06499476302286133,1,0.9737734857371733,0.9798851091927142,0.9873015532567385,0.9997997421754007,0.9861089094757354,0.9853737599675524,0.008683978857349874,6,16.0,18.0,21.0,18.0,18.0,18.2,1.6,16
